episode_id,subject,featuregraph_object_id,discordance_type,temporal_pattern,burst_id,burst_size,previous_featuregraph_object_id,next_featuregraph_object_id,start_index,start_time_seconds,peak_index,peak_time_seconds,end_index,end_time_seconds,peak_detection_index,peak_detection_time_seconds,peak_detection_latency_samples,peak_detection_latency_seconds,period_seconds,full_excursion,temporal_symmetry,annotation_status,excluded_by_ann1,excluded_by_ann2,excluded_by_both_annotators,retained_by_one_or_both_annotators,plateau_boundary_ambiguous,clinical_interpretation,sampling_rate_hz,construction,construction_version,comparator,is_complete,transition_complete,plateau_invalidated_complete,start_trough_transition_index,start_trough_start_index,start_trough_end_index,peak_transition_index,peak_start_index,peak_end_index,end_trough_transition_index,end_trough_start_index,end_trough_end_index,burst_number
bidmc-26-fg-0010,26,10,featuregraph_only,isolated,bidmc-26-burst-001,1,9,11,3621.0,28.968,3636.0,29.088,3741.0,29.928,3737,29.896,101.0,0.808,2.0,0.41056,0.25,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,3621,3621,3621,3635,3635,3637,3741,3741,3741,1
bidmc-26-fg-0018,26,18,featuregraph_only,isolated,bidmc-26-burst-002,1,17,19,6572.0,52.576,6586.0,52.688,6725.0,53.8,6687,53.496,101.0,0.808,1.344,0.79765,0.18300653594771243,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,6572,6572,6572,6585,6585,6587,6725,6725,6725,2
bidmc-26-fg-0021,26,21,featuregraph_only,isolated,bidmc-26-burst-003,1,20,22,7541.0,60.328,7842.0,62.736,8259.0,66.072,8099,64.792,257.0,2.056,4.048,1.0,0.8384401114206128,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,7542,7541,7542,7685,7685,7999,8259,8259,8259,3
bidmc-26-fg-0031,26,31,featuregraph_only,isolated,bidmc-26-burst-004,1,30,32,11489.0,91.912,11510.0,92.08,11659.0,93.272,11611,92.888,101.0,0.808,1.328,0.61193,0.24705882352941178,excluded_by_ann2,False,True,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,11490,11489,11490,11509,11509,11511,11659,11659,11659,4
bidmc-26-fg-0043,26,43,featuregraph_only,isolated,bidmc-26-burst-005,1,42,44,16108.0,128.864,16141.0,129.128,16190.0,129.52,16243,129.944,102.0,0.816,2.288,0.19355,0.8048780487804879,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,16108,16108,16108,16139,16139,16143,16190,16190,16190,5
bidmc-26-fg-0045,26,45,featuregraph_only,isolated,bidmc-26-burst-006,1,44,46,16524.0,132.192,16554.0,132.432,16600.0,132.8,16656,133.248,102.0,0.816,1.648,0.18474999999999997,0.7894736842105263,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,16524,16524,16524,16553,16553,16556,16601,16600,16601,6
bidmc-26-fg-0054,26,54,featuregraph_only,isolated,bidmc-26-burst-007,1,53,55,19585.0,156.68,19697.0,157.576,19920.0,159.36,19798,158.384,101.0,0.808,1.048,0.66178,0.6686567164179105,retained_by_both,False,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,19585,19585,19585,19696,19696,19698,19920,19920,19920,7
bidmc-26-fg-0066,26,66,featuregraph_only,isolated,bidmc-26-burst-008,1,65,67,24457.0,195.656,24648.0,197.184,24904.0,199.232,24817,198.536,169.0,1.352,2.88,1.0,0.854586129753915,retained_by_both,False,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,24457,24457,24457,24579,24579,24717,24904,24904,24904,8
bidmc-26-fg-0074,26,74,featuregraph_only,burst,bidmc-26-burst-009,2,73,75,27681.0,221.448,27702.0,221.616,27777.0,222.216,27803,222.424,101.0,0.808,1.744,0.17986000000000002,0.4375,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,27681,27681,27681,27702,27702,27703,27777,27777,27777,9
bidmc-26-fg-0075,26,75,featuregraph_only,burst,bidmc-26-burst-009,2,74,76,27777.0,222.216,27947.0,223.576,28145.0,225.16,28101,224.808,154.0,1.232,1.96,0.8514200000000001,0.9239130434782609,retained_by_both,False,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,27777,27777,27777,27893,27893,28001,28145,28145,28145,9
bidmc-26-fg-0078,26,78,featuregraph_only,burst,bidmc-26-burst-010,3,77,79,28855.0,230.84,29049.0,232.392,29304.0,234.432,29187,233.496,138.0,1.104,3.104,1.0,0.8641425389755011,retained_by_both,False,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,28855,28855,28855,29011,29011,29087,29304,29304,29304,10
bidmc-26-fg-0079,26,79,featuregraph_only,burst,bidmc-26-burst-010,3,78,80,29304.0,234.432,29468.0,235.744,29684.0,237.472,29601,236.808,133.0,1.064,3.352,1.0,0.8631578947368421,retained_by_both,False,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,29304,29304,29304,29435,29435,29501,29684,29684,29684,10
bidmc-26-fg-0080,26,80,featuregraph_only,burst,bidmc-26-burst-010,3,79,81,29684.0,237.472,29766.0,238.128,29770.0,238.16,29867,238.936,101.0,0.808,2.384,0.09775,0.09302325581395354,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,29684,29684,29684,29765,29765,29767,29770,29770,29770,10
bidmc-26-fg-0099,26,99,featuregraph_only,isolated,bidmc-26-burst-011,1,98,100,38401.0,307.208,38450.0,307.6,38481.0,307.848,38551,308.408,101.0,0.808,2.968,0.04887,0.775,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,38401,38401,38401,38449,38449,38451,38481,38481,38481,11
bidmc-26-fg-0101,26,101,featuregraph_only,isolated,bidmc-26-burst-012,1,100,102,38965.0,311.72,39080.0,312.64,39106.0,312.848,39181,313.448,101.0,0.808,3.408,0.11827999999999997,0.36879432624113473,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,38965,38965,38965,39079,39079,39081,39106,39106,39106,12
bidmc-26-fg-0103,26,103,featuregraph_only,isolated,bidmc-26-burst-013,1,102,104,39567.0,316.536,39605.0,316.84,39617.0,316.936,39705,317.64,100.0,0.8,2.592,0.03616999999999998,0.48,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,39568,39567,39568,39605,39605,39605,39617,39617,39617,13
bidmc-26-fg-0127,26,127,featuregraph_only,isolated,bidmc-26-burst-014,1,126,128,49656.0,397.248,49805.0,398.44,49860.0,398.88,49906,399.248,101.0,0.808,4.216,0.07429,0.5392156862745099,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,49656,49656,49656,49804,49804,49806,49860,49860,49860,14
bidmc-26-fg-0130,26,130,featuregraph_only,isolated,bidmc-26-burst-015,1,129,131,50672.0,405.376,50696.0,405.568,50819.0,406.552,50797,406.376,101.0,0.808,2.848,0.14369,0.326530612244898,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,50672,50672,50672,50695,50695,50697,50820,50819,50820,15
bidmc-26-fg-0132,26,132,featuregraph_only,isolated,bidmc-26-burst-016,1,131,133,51394.0,411.152,51447.0,411.576,51503.0,412.024,51548,412.384,101.0,0.808,3.256,0.29228,0.9724770642201834,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,51394,51394,51394,51446,51446,51448,51503,51503,51503,16
bidmc-26-fg-0134,26,134,featuregraph_only,isolated,bidmc-26-burst-017,1,133,135,51772.0,414.176,51803.0,414.424,51914.0,415.312,51903,415.224,100.0,0.8,1.136,0.58358,0.43661971830985913,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,51772,51772,51772,51803,51803,51803,51914,51914,51914,17
bidmc-26-fg-0136,26,136,featuregraph_only,isolated,bidmc-26-burst-018,1,135,137,52167.0,417.336,52192.0,417.536,52319.0,418.552,52293,418.344,101.0,0.808,1.28,0.67742,0.32894736842105265,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,52167,52167,52167,52191,52191,52193,52319,52319,52319,18
bidmc-26-fg-0139,26,139,featuregraph_only,isolated,bidmc-26-burst-019,1,138,140,53057.0,424.456,53063.0,424.504,53187.0,425.496,53165,425.32,102.0,0.816,1.2,0.82502,0.09230769230769231,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,53057,53057,53057,53062,53062,53065,53187,53187,53187,19
bidmc-26-fg-0150,26,150,featuregraph_only,isolated,bidmc-26-burst-020,1,149,151,57456.0,459.648,57652.0,461.216,57887.0,463.096,57753,462.024,101.0,0.808,3.32,0.698925,0.9095127610208816,retained_by_both,False,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,57456,57456,57456,57651,57651,57653,57887,57887,57887,20
bidmc-26-fg-0155,26,155,featuregraph_only,isolated,bidmc-26-burst-021,1,154,156,59590.0,476.72,59732.0,477.856,59878.0,479.024,59871,478.968,139.0,1.112,2.504,1.0,0.9861111111111112,retained_by_both,False,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,59590,59590,59590,59693,59693,59771,59878,59878,59878,21
bidmc-27-fg-0001,27,1,featuregraph_only,isolated,bidmc-27-burst-001,1,0,2,98.0,0.784,380.0,3.04,629.0,5.032,481,3.848,101.0,0.808,,0.28932,0.9378531073446328,retained_by_both,False,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,98,98,98,379,379,381,629,629,629,1
bidmc-27-fg-0009,27,9,featuregraph_only,burst,bidmc-27-burst-002,2,8,10,5232.0,41.856,5624.0,44.992,5924.0,47.392,5734,45.872,110.0,0.88,5.496,0.267959,0.8670520231213873,excluded_by_ann1,True,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,5233,5232,5233,5615,5615,5634,5925,5924,5925,2
bidmc-27-fg-0010,27,10,featuregraph_only,burst,bidmc-27-burst-002,2,9,11,5924.0,47.392,6313.0,50.504,6610.0,52.88,6415,51.32,102.0,0.816,5.512,0.28543999999999997,0.8658892128279884,excluded_by_ann2,False,True,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,5925,5924,5925,6311,6311,6315,6611,6610,6611,2
bidmc-27-fg-0015,27,15,featuregraph_only,isolated,bidmc-27-burst-003,1,14,16,9413.0,75.304,9641.0,77.128,9649.0,77.192,9743,77.944,102.0,0.816,3.984,0.219422,0.06779661016949157,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,9413,9413,9413,9639,9639,9643,9650,9649,9650,3
bidmc-27-fg-0018,27,18,featuregraph_only,isolated,bidmc-27-burst-004,1,17,19,10744.0,85.952,10975.0,87.8,11011.0,88.088,11079,88.632,104.0,0.832,4.264,0.205822,0.2696629213483146,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,10744,10744,10744,10971,10971,10979,11011,11011,11011,4
bidmc-27-fg-0023,27,23,featuregraph_only,isolated,bidmc-27-burst-005,1,22,24,13486.0,107.888,13939.0,111.512,14199.0,113.592,14043,112.344,104.0,0.832,6.08,0.27961,0.729312762973352,excluded_by_ann1,True,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,13487,13486,13487,13935,13935,13943,14199,14199,14199,5
bidmc-27-fg-0028,27,28,featuregraph_only,burst,bidmc-27-burst-006,3,27,29,17055.0,136.44,17291.0,138.328,17309.0,138.472,17391,139.128,100.0,0.8,3.696,0.141747,0.1417322834645669,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,17056,17055,17056,17291,17291,17291,17310,17309,17310,6
bidmc-27-fg-0029,27,29,featuregraph_only,burst,bidmc-27-burst-006,3,28,30,17309.0,138.472,17486.0,139.888,17757.0,142.056,17645,141.16,159.0,1.272,1.56,0.203884,0.7901785714285714,retained_by_both,False,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,17310,17309,17310,17428,17428,17545,17757,17757,17757,6
bidmc-27-fg-0030,27,30,featuregraph_only,burst,bidmc-27-burst-006,3,29,31,17757.0,142.056,17944.0,143.552,18050.0,144.4,18047,144.376,103.0,0.824,3.664,0.145631,0.7235494880546075,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,17757,17757,17757,17941,17941,17947,18051,18050,18051,6
bidmc-27-fg-0032,27,32,featuregraph_only,isolated,bidmc-27-burst-007,1,31,33,18442.0,147.536,18653.0,149.224,18694.0,149.552,18755,150.04,102.0,0.816,3.608,0.12427200000000001,0.32539682539682535,excluded_by_ann2,False,True,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,18443,18442,18443,18651,18651,18655,18695,18693,18695,7
bidmc-27-fg-0035,27,35,featuregraph_only,isolated,bidmc-27-burst-008,1,34,36,19514.0,156.112,19619.0,156.952,19759.0,158.072,19722,157.776,103.0,0.824,1.936,0.165049,0.8571428571428572,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,19514,19514,19514,19616,19616,19622,19760,19759,19760,8
bidmc-27-fg-0038,27,38,featuregraph_only,isolated,bidmc-27-burst-009,1,37,39,21181.0,169.448,21431.0,171.448,21504.0,172.032,21533,172.264,102.0,0.816,4.6,0.159221,0.4520123839009288,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,21182,21181,21182,21430,21430,21433,21505,21504,21505,9
bidmc-27-fg-0040,27,40,featuregraph_only,isolated,bidmc-27-burst-010,1,39,41,21797.0,174.376,21952.0,175.616,22086.0,176.688,22053,176.424,101.0,0.808,2.648,0.161162,0.9273356401384083,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,21797,21797,21797,21951,21951,21953,22087,22086,22087,10
bidmc-27-fg-0042,27,42,featuregraph_only,burst,bidmc-27-burst-011,9,41,43,22433.0,179.464,22663.0,181.304,22707.0,181.656,22763,182.104,100.0,0.8,3.544,0.097087,0.3211678832116789,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,22434,22433,22434,22663,22663,22663,22707,22707,22707,11
bidmc-27-fg-0043,27,43,featuregraph_only,burst,bidmc-27-burst-011,9,42,44,22707.0,181.656,22708.0,181.664,22709.0,181.672,22808,182.464,100.0,0.8,0.36,0.0,1.0,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,22707,22707,22707,22708,22708,22708,22709,22709,22709,11
bidmc-27-fg-0044,27,44,featuregraph_only,burst,bidmc-27-burst-011,9,43,45,22709.0,181.672,22710.0,181.68,22711.0,181.688,22810,182.48,100.0,0.8,0.016,0.0,1.0,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,22709,22709,22709,22710,22710,22710,22711,22711,22711,11
bidmc-27-fg-0045,27,45,featuregraph_only,burst,bidmc-27-burst-011,9,44,46,22711.0,181.688,22712.0,181.696,22713.0,181.704,22812,182.496,100.0,0.8,0.016,0.0019410000000000052,1.0,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,22711,22711,22711,22712,22712,22712,22714,22713,22714,11
bidmc-27-fg-0046,27,46,featuregraph_only,burst,bidmc-27-burst-011,9,45,47,22713.0,181.704,22715.0,181.72,22716.0,181.728,22815,182.52,100.0,0.8,0.024,0.0,0.6666666666666667,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,22714,22713,22714,22715,22715,22715,22716,22716,22716,11
bidmc-27-fg-0047,27,47,featuregraph_only,burst,bidmc-27-burst-011,9,46,48,22716.0,181.728,22717.0,181.736,22718.0,181.744,22817,182.536,100.0,0.8,0.016,0.0,1.0,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,22716,22716,22716,22717,22717,22717,22718,22718,22718,11
bidmc-27-fg-0048,27,48,featuregraph_only,burst,bidmc-27-burst-011,9,47,49,22718.0,181.744,22719.0,181.752,22720.0,181.76,22819,182.552,100.0,0.8,0.016,0.0,1.0,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,22718,22718,22718,22719,22719,22719,22720,22720,22720,11
bidmc-27-fg-0049,27,49,featuregraph_only,burst,bidmc-27-burst-011,9,48,50,22720.0,181.76,22721.0,181.768,22722.0,181.776,22821,182.568,100.0,0.8,0.016,0.0,1.0,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,22720,22720,22720,22721,22721,22721,22722,22722,22722,11
bidmc-27-fg-0050,27,50,featuregraph_only,burst,bidmc-27-burst-011,9,49,51,22722.0,181.776,22723.0,181.784,22724.0,181.792,22823,182.584,100.0,0.8,0.016,0.0,1.0,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,22722,22722,22722,22723,22723,22723,22724,22724,22724,11
bidmc-27-fg-0052,27,52,featuregraph_only,isolated,bidmc-27-burst-012,1,51,53,23079.0,184.632,23324.0,186.592,23364.0,186.912,23425,187.4,101.0,0.808,3.528,0.22912300000000002,0.2807017543859649,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,23079,23079,23079,23323,23323,23325,23365,23364,23365,12
bidmc-27-fg-0054,27,54,featuregraph_only,isolated,bidmc-27-burst-013,1,53,55,23719.0,189.752,23939.0,191.512,23978.0,191.824,24041,192.328,102.0,0.816,3.672,0.201945,0.3011583011583011,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,23719,23719,23719,23938,23938,23941,23979,23977,23979,13
bidmc-27-fg-0057,27,57,featuregraph_only,isolated,bidmc-27-burst-014,1,56,58,24722.0,197.776,24786.0,198.288,25045.0,200.36,24887,199.096,101.0,0.808,2.024,0.21942,0.39628482972136225,retained_by_both,False,False,False,True,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,24723,24722,24723,24785,24785,24787,25045,25045,25045,14
bidmc-27-fg-0065,27,65,featuregraph_only,burst,bidmc-27-burst-015,8,64,66,28550.0,228.4,28779.0,230.232,28854.0,230.832,28881,231.048,102.0,0.816,4.16,0.24271500000000001,0.493421052631579,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,28551,28550,28551,28778,28778,28781,28854,28854,28854,15
bidmc-27-fg-0066,27,66,featuregraph_only,burst,bidmc-27-burst-015,8,65,67,28854.0,230.832,28855.0,230.84,28857.0,230.856,28956,231.648,101.0,0.808,0.608,0.0019399999999999834,0.6666666666666667,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,28854,28854,28854,28855,28855,28856,28857,28857,28857,15
bidmc-27-fg-0067,27,67,featuregraph_only,burst,bidmc-27-burst-015,8,66,68,28857.0,230.856,28859.0,230.872,28861.0,230.888,28960,231.68,101.0,0.808,0.032,0.0038799999999999946,1.0,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,28857,28857,28857,28858,28858,28860,28861,28861,28861,15
bidmc-27-fg-0068,27,68,featuregraph_only,burst,bidmc-27-burst-015,8,67,69,28861.0,230.888,28862.0,230.896,28864.0,230.912,28963,231.704,101.0,0.808,0.024,0.0038800000000000223,0.6666666666666667,excluded_by_both,True,True,True,False,False,unassigned,125,envelope_plateau,envelope_plateau_v1,frozen_llm_scipy_find_peaks,True,True,False,28861,28861,28861,28862,28862,28863,28864,28864,28864,15
