subject,featuregraph_object_id,start_index,peak_index,end_index,is_complete,period_seconds,full_excursion,temporal_symmetry,transition_complete,plateau_boundary_ambiguous,plateau_invalidated_complete,start_trough_transition_index,start_trough_start_index,start_trough_end_index,peak_transition_index,peak_start_index,peak_end_index,end_trough_transition_index,end_trough_start_index,end_trough_end_index,peak_detection_index,peak_detection_latency_samples,peak_detection_latency_seconds,excluded_by_ann1,excluded_by_ann2,excluded_by_both_annotators
39,84,43046.0,43235.0,43475.0,True,3.352,1.0,0.8811188811188811,True,False,False,43046,43046,43046,43161,43161,43309,43508,43442,43508,43409,174.0,1.392,False,False,False
39,86,43985.0,44206.0,44395.0,True,3.832,1.0,0.9219512195121952,True,False,False,44016,43954,44016,44135,44135,44277,44395,44395,44395,44377,171.0,1.368,False,False,False
39,90,45813.0,46034.0,46292.0,True,3.704,1.0,0.9227557411273486,True,False,False,45834,45792,45834,45959,45959,46109,46318,46266,46318,46209,175.0,1.4,False,False,False
39,100,51991.0,52241.0,52552.0,True,4.528,1.0,0.8912655971479501,True,False,False,52026,51956,52026,52147,52147,52335,52600,52504,52600,52435,194.0,1.552,False,False,False
39,101,52552.0,52831.0,53135.0,True,4.72,1.0,0.9571183533447685,True,False,False,52600,52504,52600,52733,52733,52929,53178,53092,53178,53029,198.0,1.584,False,False,False
39,103,53700.0,53983.0,54276.0,True,4.712,1.0,0.9826388888888888,True,False,False,53756,53644,53756,53891,53891,54075,54310,54242,54310,54175,192.0,1.536,False,False,False
39,106,55461.0,55741.0,56045.0,True,4.88,1.0,0.9589041095890412,True,False,False,55515,55408,55515,55653,55653,55829,56088,56002,56088,55929,188.0,1.504,False,False,False
39,107,56045.0,56323.0,56610.0,True,4.656,1.0,0.984070796460177,True,False,False,56088,56002,56088,56233,56233,56413,56640,56580,56640,56513,190.0,1.52,False,False,False
39,111,58262.0,58486.0,58774.0,True,4.072,1.0,0.875,True,False,False,58284,58240,58284,58401,58401,58571,58814,58734,58814,58671,185.0,1.48,False,False,False
40,10,4361.0,4611.0,4832.0,True,3.624,1.00048864,0.9384288747346072,True,False,False,4412,4310,4412,4571,4571,4651,4832,4832,4832,4751,140.0,1.12,False,False,False
40,17,7793.0,7802.0,7833.0,True,2.08,0.00488634,0.44999999999999996,True,False,False,7793,7793,7793,7801,7801,7803,7833,7833,7833,7903,101.0,0.808,True,True,True
40,27,11568.0,11816.0,12033.0,True,2.864,1.00048864,0.9333333333333333,True,False,False,11573,11563,11573,11663,11663,11969,12069,11997,12069,12069,253.0,2.024,True,True,True
40,28,12033.0,12101.0,12382.0,True,2.28,1.00048864,0.38968481375358166,True,False,False,12069,11997,12069,12097,12097,12105,12482,12282,12482,12205,104.0,0.832,True,True,True
40,40,17676.0,17918.0,18113.0,True,4.368,1.00048864,0.8924485125858124,True,False,False,17677,17676,17677,17833,17833,18003,18113,18113,18113,18103,185.0,1.48,False,False,False
40,41,18113.0,18125.0,18212.0,True,1.656,0.19033,0.24242424242424243,True,False,False,18113,18113,18113,18125,18125,18125,18212,18212,18212,18225,100.0,0.8,True,True,True
40,42,18212.0,18362.0,18539.0,True,1.896,1.00048864,0.9174311926605505,True,False,False,18212,18212,18212,18325,18325,18399,18539,18539,18539,18499,137.0,1.096,False,False,False
40,43,18539.0,18545.0,18616.0,True,1.464,0.368927,0.1558441558441559,True,False,False,18539,18539,18539,18545,18545,18545,18616,18616,18616,18645,100.0,0.8,False,True,False
40,46,19246.0,19422.0,19497.0,True,2.728,1.00048864,0.5976095617529881,True,False,False,19246,19246,19246,19405,19405,19439,19539,19455,19539,19539,117.0,0.936,False,False,False
40,58,24440.0,24445.0,24517.0,True,1.432,0.20058999999999994,0.1298701298701299,True,False,False,24440,24440,24440,24445,24445,24445,24517,24517,24517,24545,100.0,0.8,True,True,True
40,59,24517.0,24704.0,24977.0,True,2.072,0.88199,0.8130434782608695,True,False,False,24517,24517,24517,24665,24665,24743,24977,24977,24977,24843,139.0,1.112,False,False,False
40,65,26725.0,26737.0,26808.0,True,1.664,0.16809000000000002,0.28915662650602414,True,False,False,26725,26725,26725,26737,26737,26737,26808,26808,26808,26837,100.0,0.8,True,True,True
40,66,26808.0,26998.0,27220.0,True,2.088,1.00048864,0.9223300970873787,True,False,False,26808,26808,26808,26959,26959,27037,27220,27220,27220,27137,139.0,1.112,False,False,False
40,67,27220.0,27275.0,27276.0,True,2.216,0.059617,0.0357142857142857,True,False,False,27220,27220,27220,27275,27275,27275,27276,27276,27276,27375,100.0,0.8,True,True,True
40,68,27276.0,27445.0,27688.0,True,1.36,1.00048864,0.8203883495145631,True,False,False,27276,27276,27276,27413,27413,27477,27688,27688,27688,27577,132.0,1.056,False,False,False
40,81,33265.0,33367.0,33482.0,True,1.928,0.9907186400000001,0.9400921658986175,True,False,False,33265,33265,33265,33367,33367,33367,33482,33482,33482,33467,100.0,0.8,True,False,False
40,89,36547.0,36583.0,36610.0,True,1.44,0.39823864,0.8571428571428572,True,False,False,36548,36547,36548,36583,36583,36583,36610,36610,36610,36683,100.0,0.8,True,True,True
40,91,37068.0,37091.0,37129.0,True,2.16,0.11360999999999999,0.7540983606557377,True,False,False,37068,37068,37068,37091,37091,37091,37129,37129,37129,37191,100.0,0.8,True,True,True
40,102,41299.0,41313.0,41352.0,True,1.232,0.26118,0.5283018867924528,True,False,False,41299,41299,41299,41313,41313,41313,41352,41352,41352,41413,100.0,0.8,True,True,True
40,104,41688.0,41727.0,41763.0,True,1.736,0.10798864,0.96,True,False,False,41688,41688,41688,41727,41727,41727,41763,41763,41763,41827,100.0,0.8,True,True,True
40,105,41763.0,41963.0,42200.0,True,1.888,1.00048864,0.9153318077803203,True,False,False,41763,41763,41763,41911,41911,42015,42200,42200,42200,42115,152.0,1.216,False,False,False
40,106,42200.0,42456.0,42720.0,True,3.944,0.944051,0.9846153846153847,True,False,False,42200,42200,42200,42411,42411,42501,42720,42720,42720,42601,145.0,1.16,False,False,False
40,128,51291.0,51516.0,51664.0,True,3.448,1.00048864,0.7935656836461126,True,False,False,51291,51291,51291,51485,51485,51547,51664,51664,51664,51647,131.0,1.048,False,False,False
40,129,51664.0,51725.0,51807.0,True,1.672,0.69679864,0.8531468531468531,True,False,False,51664,51664,51664,51725,51725,51725,51807,51807,51807,51825,100.0,0.8,False,False,False
40,134,53689.0,53754.0,53758.0,True,2.32,0.08942,0.1159420289855072,True,False,False,53689,53689,53689,53753,53753,53755,53758,53758,53758,53855,101.0,0.808,True,True,True
41,1,98.0,130.0,401.0,True,,1.6185399999999999,0.21122112211221122,True,False,False,98,98,98,129,129,131,401,401,401,231,101.0,0.808,False,False,False
41,19,9902.0,9978.0,10027.0,True,2.528,0.12957999999999997,0.784,True,False,False,9902,9902,9902,9975,9975,9981,10027,10027,10027,10081,103.0,0.824,True,True,True
41,20,10027.0,10029.0,10032.0,True,0.408,0.0,0.8,True,False,False,10027,10027,10027,10028,10028,10031,10033,10032,10033,10131,102.0,0.816,True,True,True
41,21,10032.0,10035.0,10038.0,True,0.048,0.007339999999999985,1.0,True,False,False,10033,10032,10033,10034,10034,10037,10038,10038,10038,10137,102.0,0.816,True,True,True
41,22,10038.0,10040.0,10043.0,True,0.04,0.019559999999999994,0.8,True,False,False,10038,10038,10038,10039,10039,10042,10044,10043,10044,10142,102.0,0.816,True,True,True
41,23,10043.0,10046.0,10049.0,True,0.048,0.017119999999999996,1.0,True,False,False,10044,10043,10044,10045,10045,10048,10049,10049,10049,10148,102.0,0.816,True,True,True
41,24,10049.0,10051.0,10054.0,True,0.04,0.014670000000000016,0.8,True,False,False,10049,10049,10049,10050,10050,10053,10055,10054,10055,10153,102.0,0.816,True,True,True
41,25,10054.0,10057.0,10060.0,True,0.048,0.0024399999999999977,1.0,True,False,False,10055,10054,10055,10056,10056,10059,10061,10060,10061,10159,102.0,0.816,True,True,True
41,26,10060.0,10063.0,10065.0,True,0.048,0.012220000000000009,0.8,True,False,False,10061,10060,10061,10062,10062,10064,10066,10065,10066,10164,101.0,0.808,True,True,True
41,27,10065.0,10068.0,10071.0,True,0.04,0.017110000000000014,1.0,True,False,False,10066,10065,10066,10067,10067,10070,10072,10071,10072,10170,102.0,0.816,True,True,True
41,28,10071.0,10074.0,10077.0,True,0.048,0.012219999999999981,1.0,True,False,False,10072,10071,10072,10073,10073,10076,10077,10077,10077,10176,102.0,0.816,True,True,True
41,83,37465.0,37476.0,37551.0,True,2.208,0.20049,0.2558139534883721,True,False,False,37466,37465,37466,37475,37475,37478,37551,37551,37551,37578,102.0,0.816,True,True,True
42,1,98.0,184.0,394.0,True,,1.00048864,0.5810810810810811,True,False,False,98,98,98,138,138,230,394,394,394,330,146.0,1.168,False,False,False
43,1,98.0,121.0,322.0,True,,0.911046,0.2053571428571429,True,False,False,98,98,98,108,108,135,322,322,322,235,114.0,0.912,False,False,False
43,65,27713.0,27739.0,27759.0,True,1.72,0.19648000000000004,0.8695652173913043,True,False,False,27713,27713,27713,27739,27739,27739,27759,27759,27759,27839,100.0,0.8,True,True,True
43,109,46397.0,46409.0,46523.0,True,1.152,0.4174,0.19047619047619047,True,False,False,46397,46397,46397,46409,46409,46409,46523,46523,46523,46509,100.0,0.8,True,True,True
44,1,98.0,291.0,443.0,True,,0.666749,0.881159420289855,True,False,False,98,98,98,291,291,291,443,443,443,391,100.0,0.8,True,False,False
44,26,11027.0,11195.0,11307.0,True,3.328,0.41069999999999995,0.8,True,False,False,11027,11027,11027,11195,11195,11195,11308,11307,11308,11295,100.0,0.8,True,False,False
44,33,13512.0,13568.0,13690.0,True,1.528,0.41876,0.6292134831460674,True,False,False,13512,13512,13512,13567,13567,13569,13690,13690,13690,13669,101.0,0.808,False,True,False
44,44,18126.0,18327.0,18584.0,True,3.504,0.70070864,0.8777292576419214,True,False,False,18126,18126,18126,18327,18327,18327,18584,18584,18584,18427,100.0,0.8,True,False,False
44,72,30872.0,31093.0,31346.0,True,3.2,0.8529186400000001,0.9324894514767933,True,False,False,30872,30872,30872,31093,31093,31093,31346,31346,31346,31193,100.0,0.8,True,False,False
44,86,37157.0,37248.0,37260.0,True,1.976,0.13462000000000002,0.23300970873786409,True,False,False,37157,37157,37157,37247,37247,37249,37260,37260,37260,37349,101.0,0.808,True,True,True
45,34,15971.0,16072.0,16097.0,True,3.296,0.07299,0.39682539682539686,True,False,False,15971,15971,15971,16069,16069,16075,16098,16097,16098,16175,103.0,0.824,True,True,True
45,46,21239.0,21405.0,21509.0,True,3.152,0.29797,0.7703703703703704,True,False,False,21239,21239,21239,21403,21403,21407,21509,21509,21509,21507,102.0,0.816,True,False,False
46,2,597.0,1004.0,1312.0,True,5.528,1.00048864,0.8615384615384616,True,False,False,633,561,633,854,854,1154,1312,1312,1312,1254,250.0,2.0,True,False,False
46,6,3347.0,3462.0,3565.0,True,2.208,0.54727864,0.944954128440367,True,False,False,3347,3347,3347,3462,3462,3462,3565,3565,3565,3562,100.0,0.8,True,True,True
46,10,4683.0,4716.0,4777.0,True,2.2,0.09626164,0.7021276595744681,True,False,False,4683,4683,4683,4716,4716,4716,4777,4777,4777,4816,100.0,0.8,True,True,True
46,11,4777.0,4999.0,5193.0,True,2.264,1.00048864,0.9326923076923077,True,False,False,4777,4777,4777,4916,4916,5082,5193,5193,5193,5182,183.0,1.464,False,False,False
46,12,5193.0,5260.0,5452.0,True,2.088,0.808937,0.5173745173745175,True,False,False,5193,5193,5193,5260,5260,5260,5452,5452,5452,5360,100.0,0.8,True,True,True
46,13,5452.0,5480.0,5511.0,True,1.76,0.258,0.9491525423728814,True,False,False,5452,5452,5452,5480,5480,5480,5511,5511,5511,5580,100.0,0.8,True,True,True
46,19,6943.0,7100.0,7204.0,True,3.008,0.83801864,0.7969348659003832,True,False,False,6943,6943,6943,7100,7100,7100,7204,7204,7204,7200,100.0,0.8,True,True,True
46,20,7204.0,7296.0,7404.0,True,1.568,0.46226,0.92,True,False,False,7204,7204,7204,7296,7296,7296,7404,7404,7404,7396,100.0,0.8,True,True,True
46,22,7587.0,7718.0,7815.0,True,2.448,0.38015864,0.8508771929824561,True,False,False,7587,7587,7587,7718,7718,7718,7815,7815,7815,7818,100.0,0.8,True,False,False
46,25,8705.0,8935.0,9111.0,True,3.432,1.00048864,0.8669950738916257,True,False,False,8705,8705,8705,8890,8890,8980,9111,9111,9111,9080,145.0,1.16,False,False,False
46,26,9111.0,9136.0,9173.0,True,1.608,0.10652699999999998,0.8064516129032258,True,False,False,9111,9111,9111,9136,9136,9136,9173,9173,9173,9236,100.0,0.8,True,True,True
46,28,9624.0,9877.0,10134.0,True,3.856,1.00048864,0.9921568627450981,True,False,False,9624,9624,9624,9744,9744,10010,10134,10134,10134,10110,233.0,1.864,True,True,True
46,30,10373.0,10466.0,10540.0,True,1.576,1.00048864,0.8862275449101796,True,False,False,10386,10360,10386,10460,10460,10472,10572,10508,10572,10572,106.0,0.848,True,True,True
46,31,10540.0,10692.0,10877.0,True,1.808,1.00048864,0.9020771513353116,True,False,False,10572,10508,10572,10608,10608,10776,10877,10877,10877,10876,184.0,1.472,False,False,False
46,33,11268.0,11474.0,11477.0,True,3.392,0.25482864,0.028708133971291905,True,False,False,11268,11268,11268,11474,11474,11474,11477,11477,11477,11574,100.0,0.8,True,True,True
46,35,11710.0,11728.0,11897.0,True,1.024,0.12996999999999997,0.1925133689839572,True,False,False,11710,11710,11710,11728,11728,11728,11897,11897,11897,11828,100.0,0.8,True,True,True
46,36,11897.0,12000.0,12119.0,True,2.176,0.31883864,0.9279279279279279,True,False,False,11897,11897,11897,12000,12000,12000,12119,12119,12119,12100,100.0,0.8,True,True,True
46,43,15177.0,15320.0,15342.0,True,2.784,0.37575864,0.2666666666666667,True,False,False,15177,15177,15177,15320,15320,15320,15342,15342,15342,15420,100.0,0.8,True,True,True
46,44,15342.0,15458.0,15494.0,True,1.104,0.15124000000000004,0.4736842105263158,True,False,False,15342,15342,15342,15458,15458,15458,15494,15494,15494,15558,100.0,0.8,True,True,True
46,46,16000.0,16028.0,16048.0,True,1.768,0.20107999999999998,0.8333333333333334,True,False,False,16000,16000,16000,16028,16028,16028,16048,16048,16048,16128,100.0,0.8,True,True,True
46,51,18042.0,18216.0,18323.0,True,3.144,0.9340309,0.7615658362989324,True,False,False,18042,18042,18042,18216,18216,18216,18323,18323,18323,18316,100.0,0.8,True,True,True
46,54,19106.0,19278.0,19313.0,True,3.36,0.48497,0.3381642512077294,True,False,False,19106,19106,19106,19278,19278,19278,19313,19313,19313,19378,100.0,0.8,True,True,True
46,57,19886.0,19906.0,20109.0,True,1.728,0.36940864,0.179372197309417,True,False,False,19886,19886,19886,19906,19906,19906,20109,20109,20109,20006,100.0,0.8,True,True,True
46,60,21124.0,21170.0,21184.0,True,2.704,0.17908900000000003,0.4666666666666667,True,False,False,21124,21124,21124,21170,21170,21170,21184,21184,21184,21270,100.0,0.8,True,True,True
46,61,21184.0,21316.0,21339.0,True,1.168,0.40900000000000003,0.2967741935483871,True,False,False,21184,21184,21184,21316,21316,21316,21339,21339,21339,21416,100.0,0.8,True,True,True
46,66,23122.0,23316.0,23416.0,True,3.8,0.07476164,0.6802721088435374,True,False,False,23201,23043,23201,23316,23316,23316,23416,23416,23416,23416,100.0,0.8,True,True,True
46,70,24312.0,24376.0,24535.0,True,1.456,0.19594864,0.5739910313901345,True,False,False,24312,24312,24312,24376,24376,24376,24551,24519,24551,24476,100.0,0.8,True,True,True
46,75,25768.0,25856.0,25894.0,True,1.6,0.416811,0.6031746031746033,True,False,False,25768,25768,25768,25856,25856,25856,25894,25894,25894,25956,100.0,0.8,True,False,False
46,79,27222.0,27541.0,27777.0,True,4.696,1.00048864,0.8504504504504504,True,False,False,27259,27185,27259,27426,27426,27656,27777,27777,27777,27756,215.0,1.72,False,False,False
46,81,28030.0,28060.0,28158.0,True,1.152,0.25408864,0.46875,True,False,False,28030,28030,28030,28060,28060,28060,28158,28158,28158,28160,100.0,0.8,True,True,True
46,82,28158.0,28272.0,28295.0,True,1.696,0.42926864,0.33576642335766427,True,False,False,28158,28158,28158,28272,28272,28272,28295,28295,28295,28372,100.0,0.8,True,True,True
46,85,28799.0,28822.0,28845.0,True,1.136,0.13829000000000002,1.0,True,False,False,28799,28799,28799,28822,28822,28822,28845,28845,28845,28922,100.0,0.8,True,True,True
46,86,28845.0,28952.0,29064.0,True,1.04,0.38798,0.9771689497716896,True,False,False,28845,28845,28845,28952,28952,28952,29064,29064,29064,29052,100.0,0.8,True,True,True
46,89,29628.0,29666.0,29776.0,True,1.64,0.61665864,0.5135135135135135,True,False,False,29628,29628,29628,29666,29666,29666,29776,29776,29776,29766,100.0,0.8,True,True,True
46,90,29776.0,29925.0,30071.0,True,2.072,1.00048864,0.9898305084745763,True,False,False,29776,29776,29776,29888,29888,29962,30071,30071,30071,30062,137.0,1.096,False,False,False
46,91,30071.0,30146.0,30156.0,True,1.768,0.29879999999999995,0.23529411764705888,True,False,False,30071,30071,30071,30146,30146,30146,30156,30156,30156,30246,100.0,0.8,True,True,True
46,101,34121.0,34394.0,34706.0,True,3.848,1.00048864,0.9333333333333333,True,False,False,34130,34112,34130,34212,34212,34576,34706,34706,34706,34676,282.0,2.256,True,False,False
46,117,40920.0,41233.0,41631.0,True,3.464,0.87955,0.8804500703234881,True,False,False,40950,40890,40950,40990,40990,41476,41631,41631,41631,41576,343.0,2.744,True,False,False
46,119,42014.0,42314.0,42621.0,True,3.296,1.00048864,0.9884678747940692,True,False,False,42014,42014,42014,42122,42122,42506,42621,42621,42621,42606,292.0,2.336,False,False,False
46,120,42621.0,42891.0,43362.0,True,4.616,1.00048864,0.728744939271255,True,False,False,42621,42621,42621,42726,42726,43056,43362,43362,43362,43156,265.0,2.12,False,False,False
46,121,43362.0,43394.0,43570.0,True,4.024,0.6061593,0.3076923076923077,True,False,False,43362,43362,43362,43394,43394,43394,43570,43570,43570,43494,100.0,0.8,True,True,True
46,136,50211.0,50238.0,50248.0,True,1.704,0.16833199999999998,0.5405405405405406,True,False,False,50211,50211,50211,50238,50238,50238,50248,50248,50248,50338,100.0,0.8,True,True,True
46,137,50248.0,50546.0,50768.0,True,2.464,1.00048864,0.8538461538461538,True,False,False,50248,50248,50248,50462,50462,50630,50768,50768,50768,50730,184.0,1.472,False,False,False
47,1,98.0,137.0,299.0,True,,0.88332,0.3880597014925373,True,False,False,98,98,98,137,137,137,299,299,299,237,100.0,0.8,False,False,False
47,36,11782.0,11809.0,11848.0,True,2.192,0.27856000000000003,0.8181818181818181,True,False,False,11782,11782,11782,11809,11809,11809,11848,11848,11848,11909,100.0,0.8,True,True,True
47,37,11848.0,12053.0,12278.0,True,1.952,1.41356,0.9534883720930233,True,False,False,11848,11848,11848,12053,12053,12053,12278,12278,12278,12153,100.0,0.8,False,False,False
47,38,12278.0,12357.0,12399.0,True,2.432,0.6206499999999999,0.6942148760330579,True,False,False,12278,12278,12278,12357,12357,12357,12399,12399,12399,12457,100.0,0.8,False,True,False
47,39,12399.0,12575.0,12736.0,True,1.744,1.62188,0.9554896142433235,True,False,False,12399,12399,12399,12575,12575,12575,12736,12736,12736,12675,100.0,0.8,False,False,False
48,1,264.0,294.0,304.0,True,,0.06033999999999998,0.5,True,False,False,264,264,264,294,294,294,304,304,304,394,100.0,0.8,True,True,True
48,9,3172.0,3204.0,3216.0,True,1.504,0.08625000000000005,0.5454545454545454,True,False,False,3172,3172,3172,3204,3204,3204,3216,3216,3216,3304,100.0,0.8,True,True,True
48,10,3216.0,3591.0,3795.0,True,3.096,0.51234,0.7046632124352332,True,False,False,3216,3216,3216,3440,3440,3742,3842,3748,3842,3842,251.0,2.008,True,False,False
48,12,4026.0,4091.0,4269.0,True,1.472,0.7525,0.5349794238683128,True,False,False,4066,3986,4066,4086,4086,4096,4269,4269,4269,4196,105.0,0.84,True,True,True
48,14,4733.0,4772.0,4782.0,True,2.024,0.80454,0.40816326530612246,True,False,False,4733,4733,4733,4772,4772,4772,4782,4782,4782,4872,100.0,0.8,True,True,True
48,15,4782.0,5025.0,5326.0,True,2.024,1.00048864,0.8933823529411765,True,False,False,4782,4782,4782,4884,4884,5166,5373,5279,5373,5266,241.0,1.928,False,False,False
48,16,5326.0,5480.0,5611.0,True,3.64,0.025409639999999997,0.9192982456140351,True,False,False,5373,5279,5373,5480,5480,5480,5619,5603,5619,5580,100.0,0.8,True,True,True
48,135,54763.0,55175.0,55555.0,True,4.48,1.00048864,0.9595959595959596,True,False,False,54763,54763,54763,54918,54918,55432,55565,55545,55565,55532,357.0,2.856,True,False,False
48,137,55701.0,56104.0,56693.0,True,3.312,1.00048864,0.8125,True,False,False,55701,55701,55701,55808,55808,56400,56693,56693,56693,56500,396.0,3.168,True,True,True
49,46,20163.0,20276.0,20389.0,True,2.288,0.5435000000000001,1.0,True,False,False,20163,20163,20163,20276,20276,20277,20389,20389,20389,20377,101.0,0.808,False,False,False
49,47,20389.0,20528.0,20768.0,True,2.016,0.60997,0.7335092348284961,True,False,False,20389,20389,20389,20527,20527,20529,20768,20768,20768,20629,101.0,0.808,False,False,False
49,51,21760.0,21785.0,21804.0,True,2.112,0.03813,0.8636363636363636,True,False,False,21760,21760,21760,21785,21785,21785,21804,21804,21804,21885,100.0,0.8,True,True,True
52,135,54721.0,54737.0,54746.0,True,1.544,0.02101,0.72,True,False,False,54721,54721,54721,54737,54737,54737,54746,54746,54746,54837,100.0,0.8,True,True,True
52,141,56811.0,56819.0,56820.0,True,1.56,0.007080000000000003,0.2222222222222222,True,False,False,56811,56811,56811,56819,56819,56819,56820,56820,56820,56919,100.0,0.8,True,True,True
53,11,3147.0,3244.0,3362.0,True,1.584,1.00048864,0.9023255813953488,True,False,False,3161,3133,3161,3233,3233,3255,3362,3362,3362,3355,111.0,0.888,False,False,False
53,12,3362.0,3548.0,3810.0,True,2.432,1.00048864,0.8303571428571428,True,False,False,3362,3362,3362,3539,3539,3557,3810,3810,3810,3657,109.0,0.872,False,False,False
